ticker,date,label,pre30_5,pre5_1,ann,post
OPK,2020-02-26,pos,0.061993162688540604,-0.06379589263961538,0.07452961555084453,0.09459701458447217
IONS,2020-02-26,pos,-0.051719285506937496,-0.033093119602179755,0.002166017834529299,0.02082099988829178
SUPN,2020-02-27,neg,-0.03782523211603195,-0.1373333835410122,-0.05561364300145666,0.030510420788355308
ANAB,2020-03-02,neg,0.04089954224016923,-0.0003426062497946525,0.13664256756240123,-0.05878282646757471
KPTI,2020-03-02,pos,-0.1928551914663048,0.15145121825180485,0.40224402353489097,-0.06556503113826118
VRCA,2020-03-02,pos,-0.08268780519720931,-0.10680745874981579,0.0017949930244309797,0.09312037506178417
RYTM,2020-03-02,pos,-0.11617998275435903,0.11395176553647834,0.01950620942989323,-0.16043484853185852
PTCT,2020-03-02,neg,0.08929353268659135,0.05087509418668912,-0.06560973715603557,-0.05480191553382996
BCRX,2020-03-05,pos,0.014979646707517391,0.16997228342293136,0.20336832572151864,-0.5541803677198957
ARDX,2020-03-06,pos,0.026540158234966915,-0.08801325737998544,0.03563186270037333,0.04220258658464382
VRCA,2020-03-13,pos,-0.198900749103613,-0.1458941393917268,-0.057937707286071394,0.20226053174152625
DARE,2020-03-16,pos,-0.015192542982525037,-0.006956063146424718,-0.012656395164218903,-0.023163709564969714
MBRX,2020-03-19,pos,-0.35211987497533404,0.06295509993847759,0.2049741408020367,0.41210619242253443
MBRX,2020-04-02,pos,0.008319819215073743,-0.007973324587744024,-0.03207618153399139,0.43640755986791024
VRCA,2020-04-17,pos,-0.03114123478837527,-0.04019141233104051,-0.09678929727347363,-0.10877681493737601
DARE,2020-04-27,pos,-0.16969702220782734,-0.005778556481678798,0.05601835651988285,-0.11643985023085524
UTHR,2020-04-29,pos,-0.04468478739273429,0.00010460131307432619,0.018289105078147294,-0.045009001844294794
PTCT,2020-04-30,pos,-0.0026680480960608044,0.059167586721218246,-0.05595495150453944,-0.07623930594677297
EXEL,2020-05-05,pos,0.2427917053139157,-0.039577659204801385,-0.004858122185749991,-0.18146783213001916
TGTX,2020-05-05,pos,0.1298047318436919,0.03677224412762392,0.4048722754803413,-0.12913385751387452
KPTI,2020-05-05,pos,-0.024017985260416097,-0.15472307384745942,-0.09864791607133139,-0.1480410592979693
REGN,2020-05-05,pos,-0.13386548796709796,0.02300467883506041,-0.005144512549707159,0.028827552755504193
IONS,2020-05-06,pos,-0.022091535907545534,-0.0022287689334987704,-0.08713418739577605,0.008301236848765825
OPK,2020-05-06,pos,0.14005039794879776,0.0043893492658799715,-0.17162248029773486,0.11258864033853655
VRCA,2020-05-07,pos,-0.10820144064894777,-0.22527930282599495,0.08371115961620745,0.08269804895429367
KALA,2020-05-07,pos,0.054058339890525886,0.10606936888726626,-0.04392043390974276,0.1515375897862734
OVID,2020-05-07,pos,0.13810910535027177,-0.03715225108708631,-0.018716495670635158,0.3326326431455562
BHC,2020-05-07,pos,-0.03463148277629324,-0.10485023813589667,-0.03426891228821827,0.10202360503264041
OCUL,2020-05-08,pos,-0.052536752378331775,0.06650668394747195,-0.07853896099837265,0.1641347107500799
NMTRQ,2020-05-11,pos,-0.15017972272351088,0.04095389594142196,0.279760224529193,-0.12937845707428064
TGTX,2020-05-11,pos,-0.05019146228488003,0.36992889985136124,0.03275888000255733,-0.1141798718860434
PLX,2020-05-11,pos,0.06329975441880842,-0.004246449177386147,0.029926962547261793,0.10542589875295905
JAGX,2020-05-22,pos,-0.20353170285013356,0.24255114944045264,-0.3742186483175569,0.1790654453173195
ACET,2020-05-28,neg,0.2924213633992734,0.08849622328411666,0.03298316171678639,-0.1116149024219446
NERV,2020-05-29,neg,0.5857022726523646,-0.05679431033674209,-1.1781975224554602,-0.24369901121157822
PLX,2020-06-01,pos,-0.34375052830888886,0.13445688716237214,0.007555709316519721,0.08589558233883898
DARE,2020-06-08,pos,-0.09492687748953177,-0.017394240589915455,0.021890795656739126,-0.15828722822581254
VRCA,2020-06-10,pos,-0.0590159574121607,0.04534340023220995,-0.049395530755160344,-0.4214526313361455
KPTI,2020-06-22,pos,-0.15393433756580777,0.02643649877161458,-0.008008676573772355,-0.07062210234683963
VCEL,2020-06-30,pos,-0.11601733867419695,-0.060982807386122495,0.0736450806854303,0.13781010435698393
ACAD,2020-07-20,pos,0.04173518918145103,-0.009474894373024956,-0.19959914478750163,-0.09168943111331318
AMGN,2020-07-28,pos,0.006388149921665587,0.006693372931017905,0.023114835376366827,0.006590079164121576
UTHR,2020-07-29,pos,-0.13125439396289185,0.041102189253584775,0.005141323938119058,-0.04837158328310753
LLY,2020-07-30,pos,-0.10723892042951988,0.041730253256308636,-0.06392735473285693,0.009485136144139261
GILD,2020-07-30,pos,-0.08125260006344792,0.0059767671095469765,-0.03928029836326097,-0.04550111679726632
ABBV,2020-07-31,pos,-0.042981136086467586,-0.008671066584057918,-0.018396598478972237,0.027456085209962566
IMUX,2020-08-03,pos,0.09984296285797267,0.08427727689806641,0.083860212016865,-0.1754908877205832
INCY,2020-08-04,pos,-0.07697928266920151,-0.0035533397497289343,-0.045946720462540114,-0.005664081519248576
KPTI,2020-08-04,pos,-0.11213515056226875,-0.05304174845773346,-0.07158613242692358,0.01678187889942162
EXEL,2020-08-06,pos,0.010827781669310976,-0.05265126604271719,-0.026274798161391555,-0.008340183553306346
MCRB,2020-08-10,pos,-0.18257158591724298,0.12616939176122255,1.5036843562606315,0.2066936131540098
TGTX,2020-08-10,pos,0.09213448628891019,0.009088822981389022,-0.08689430269196263,0.31111394617960064
PLX,2020-08-10,pos,-0.08621904776512612,0.005586601499866228,0.06270801388721958,-0.027673893967124163
OVID,2020-08-10,pos,-0.1509030810973644,0.06019009558446475,0.016740545253521644,-0.19232728653192077
PGEN,2020-08-10,pos,-0.09596781869439974,0.08999646873095779,-0.018420450928947396,0.10047800565598752
MBRX,2020-08-12,pos,0.08787547332680656,-0.0008842646106108631,-0.09457102100323311,-0.1850187061430999
UTHR,2020-08-17,pos,-0.09033338686423065,0.019862968569629658,-0.012372938854385396,-0.04454372152678587
TRAW,2020-08-24,neg,0.5991892435837238,0.0034504486216810903,-1.235638884287665,0.07424716764271899
OVID,2020-08-25,pos,0.13608770111951451,-0.20185728389108704,-0.0494300453359231,-0.0482891843429436
IMVT,2020-08-25,pos,0.11215145946313498,0.23480602195595912,0.031918911826609,-0.027568252263093118
SPRO,2020-09-08,pos,-0.10510084936246678,-0.13315396017249048,0.3479610618686193,-0.12241207315370595
CRBP,2020-09-08,neg,0.29917992971155805,0.05630589973131883,-1.3409487363715176,-0.7810772057796123
DARE,2020-09-09,pos,-0.09906863294277679,0.014865824775452285,0.022844901019968056,-0.07141687105648176
IMUX,2020-09-11,pos,-0.09238585341190486,0.17261192744959963,0.031334235157936874,-0.010623354722651968
SPRO,2020-09-16,pos,0.09618355728748984,-0.3070690879249516,-0.019116840519178613,0.2652202684555034
AGIO,2020-09-21,pos,-0.10237006364272849,-0.03959727561277937,-0.01958639242307525,-0.08496441489785012
SMMT,2020-09-29,pos,-0.050445230166241695,0.0722284710409451,-0.013090179526303203,-0.08494507134511675
ARQT,2020-09-29,pos,-0.05759385774998371,0.07281192988346996,0.08627218082929744,-0.37367645902091917
OVID,2020-09-30,pos,-0.2783479587241282,0.007558429073504014,0.0014827066505154196,-0.17119078081514183
DARE,2020-10-06,pos,-0.12390544243665991,-0.016615290110260084,0.05124865463881623,-0.09499261495057043
TENX,2020-10-15,pos,-0.15665047511463026,-0.08416657276832584,0.0023786369078289127,-0.12638257996965496
ACHV,2020-10-22,pos,0.057461909421292034,0.05086435882751461,-0.0192912922781594,-0.04565161152896202
CRNX,2020-10-26,pos,-0.06435346991013136,-0.12596159375303095,-0.05511920445208718,-0.089623360402451
PFE,2020-10-27,pos,-0.03237841702130195,0.01716124816974629,-0.05128561884224725,-0.004057627925241114
AMGN,2020-10-28,pos,-0.09313313394910772,-0.05444134332581019,-0.006477304287098029,-0.07787577228232845
UTHR,2020-10-28,pos,0.10489937895416723,0.00748627432367055,0.07311051599225404,-0.059674747791458316
KPTI,2020-11-02,pos,-0.028983106035568973,-0.03788993019265963,-0.06660962846115481,0.03458055166565277
CYTK,2020-11-04,pos,-0.30624865727829453,0.07140413470713147,-0.009257946589869448,-0.0911461846123407
EXEL,2020-11-05,pos,-0.17964640549221578,0.011780423700071818,-0.06152078740913591,-0.21494744052826853
SPRO,2020-11-05,pos,0.30030567171162437,-0.03352834848859487,0.011576627051769872,0.115688179475955
CRNX,2020-11-06,pos,-0.19293025839529676,0.023381629801347614,-0.060844806153747655,-0.024580562596877797
TGTX,2020-11-09,pos,0.035344103481823375,0.01812882706457053,-0.019414351336914493,-0.06421624362524136
ZNTL,2020-11-09,pos,0.26184577028257205,0.014375707416119266,-0.0747279966851595,0.2557645333772669
VRCA,2020-11-10,pos,-0.10928040979048426,-0.02569599687694435,0.08854737558788717,0.034286414998922154
BTAI,2020-11-12,pos,0.11620352318747518,0.045775488752431315,-0.05259768985149105,-0.3594938962312151
OVID,2020-11-12,pos,-0.17535319043980935,-0.050933948532858375,0.16199485496559252,-0.9874898561618685
IMVT,2020-11-12,pos,0.23561124695396796,-0.006042506429252192,0.019766211336300188,-0.20066901154359007
DARE,2020-11-18,pos,-0.017471149775472483,-0.0337343297689241,0.20471814909792396,-0.3145892412112077
OVID,2020-12-01,neg,0.05566603912926027,0.059537534422045235,-0.8432239848478666,-0.2921739059783901
AGIO,2020-12-01,pos,0.1574517484147031,-0.0009855070628428386,0.005228317238930025,-0.12457427987712721
SPRO,2020-12-03,pos,0.09531870511540808,0.03574727850836679,-0.015339417848275971,-0.008338452635052285
NMTRQ,2020-12-07,pos,0.11049803418678694,-0.06540575939144411,-0.13037261848274895,0.4653900768743715
TNXP,2020-12-07,pos,-0.2231544866436801,0.009987890422991086,0.0028777003081881247,0.13257198878944276
DARE,2020-12-07,pos,0.2627063692374887,-0.008849964350580386,-0.16381279710445495,0.010000232607161763
DARE,2020-12-09,pos,0.28718599329222894,-0.19558669324426292,-0.1203022837984351,0.1061004956662095
TGTX,2020-12-10,pos,-0.06982093652477017,0.03785902080434056,0.3199236789276476,0.17584156630104886
AGIO,2020-12-21,pos,-0.38187650691475294,-0.038129796089056534,0.2060740292438048,0.13420582612135146
SUPN,2020-12-23,pos,-0.3265651610075224,-0.004668411906305181,0.1379679781052987,0.12963159571380878
ATYR,2021-01-04,pos,0.0876542701113725,-0.02286336595414329,-0.0054151633921035724,-0.13235139375840066
ATYR,2021-01-11,pos,0.010309494749671577,-0.05664315696219924,0.03097651517976252,0.4487530135025197
DARE,2021-01-11,pos,-0.12799236281947923,-0.007102566425541301,-0.028142468882555782,0.46303064942252714
LPCN,2021-01-12,pos,-0.19981418449777877,0.06801538698852205,-0.0909942616653181,0.20318104092452582
BCRX,2021-01-22,pos,0.06271168383396031,0.08057764701414794,-0.0402228192452907,0.21847736577955734
AGIO,2021-01-26,pos,0.20251531951179347,0.04268877593067266,-0.04553092830279182,0.13781840411026547
ARQT,2021-02-01,pos,-0.15988314827881078,0.031890720734057076,0.21420414975780488,0.07600739658914213
RYTM,2021-02-03,pos,0.04512550942646287,-0.07226634989249048,0.03586045683746519,-0.04504756348641514
EXEL,2021-02-10,pos,0.028509220109459665,-0.061786207108944335,-0.003381761329221078,0.15428919156653853
KPTI,2021-02-11,pos,-0.16022967681528488,0.05172365668399603,-0.019612522854398406,-0.09747634515778358
ALNY,2021-02-11,pos,0.058002799079007517,0.007130948661057346,-0.016545361497344757,0.00986804531898855
DARE,2021-02-16,pos,0.4374316395405029,0.01124498841478605,-0.00821904582994648,0.03783687806865954
PLX,2021-02-23,pos,0.17899323980655613,0.12206740167147911,0.08763670629511155,0.013942637791376278
UTHR,2021-02-24,pos,-0.026684596902875946,0.06136625226156234,0.005550763396434455,0.08319067502148947
BCRX,2021-02-25,pos,0.3076168747066985,0.11162088569245787,-0.057375419818194384,0.08359296780597125
LPCN,2021-03-01,pos,0.11917004866787106,-0.07686005417330755,-0.017678272151878005,0.010365168186075469
ZLAB,2021-03-01,pos,0.04428040997320615,-0.08115017299256522,0.011116837240604305,-0.021921179253961753
RYTM,2021-03-01,pos,-0.24442720742665136,0.01836021446892122,0.039694193460814375,-0.15221679681042888
TGTX,2021-03-02,pos,-0.11780873509795287,0.0009259181662342186,0.028270489127821374,0.1305220896842365
VRCA,2021-03-04,pos,0.293260942451532,0.1118396252246141,-0.09234863999463272,0.126219013713869
DARE,2021-03-08,pos,-0.38544212139194833,0.06298111240613613,-0.017359486635121435,-0.08156793090018377
IBRX,2021-03-10,pos,0.4511170692691171,0.19180983776546556,0.006395192913878578,-0.496548203927329
SPRO,2021-03-11,pos,-0.016600838551585007,-0.0029312299033881217,-0.0367257785136057,-0.12458288217946212
LPCN,2021-03-11,pos,-0.21566258260214832,0.01860037502953782,0.0731062343207225,0.047098679058724446
TNXP,2021-03-15,pos,0.15675875836100417,0.1368765250261026,0.0042408044725297245,-0.029376552826975377
SVRA,2021-03-16,neg,0.2639737685775515,-0.08730643452965225,0.27955491445758573,-0.18921451626191654
LPCN,2021-03-30,pos,-0.06939782034176467,-0.04761146753821732,0.0425474015406202,-0.05619489467208272
CRNX,2021-03-30,pos,0.17222986848980337,0.014800667245026933,-0.05465199601053383,0.127230977367073
PLX,2021-03-30,pos,0.21819865603058042,-0.02093056763149148,-0.09989248566326236,-0.15585696422222295
UTHR,2021-04-01,pos,0.1467586492960029,-0.009684818079268354,0.12005417866489321,0.059298374896703976
ACAD,2021-04-05,pos,-0.5054548133083063,-0.03989551980810635,-0.20004578830577868,-0.019001952297208913
DARE,2021-04-08,pos,-0.04750530350399096,0.03507152473270558,-0.02582621022672349,-0.18008278531042698
RIGL,2021-04-13,pos,-0.12547570554450704,-0.017105690127603435,0.14759450570081745,-0.0909167865538838
BCRX,2021-04-14,pos,-0.0004080163169843942,-0.049880823887575865,0.12240486778333848,0.16929466167570117
BIIB,2021-04-22,pos,0.0706636319524403,0.0031491347812711012,-0.03857783594955233,0.13864743742721952
BIVI,2021-04-27,pos,-0.5249904642489929,0.6352435696676473,-0.14029253882750048,-0.23253806280591682
BHC,2021-04-27,pos,-0.026436621466900956,-0.00017475947367051603,0.04971593569150734,0.07691866789328783
LLY,2021-04-27,pos,0.04483178574472557,-0.09783816745988005,-0.041515906070459074,0.21986075549039974
MRK,2021-04-29,pos,0.09557667901040823,-0.048786546495367844,-0.011952060994176783,0.07945521152484947
DNLI,2021-05-03,neg,0.022204371306673742,0.021127776145998034,-0.031976877078528254,0.1281815703618534
ARQT,2021-05-04,neg,0.023600870965478915,0.16783027743517787,0.02159684624960745,-0.2244902042961927
BHC,2021-05-04,pos,-0.014536394080225445,0.03721328368266619,-0.05802562922297394,0.13199910669993953
RZLT,2021-05-04,pos,-0.14083247556591183,0.1353034570758338,0.0391017537247178,0.6218695255086457
FATE,2021-05-05,neg,0.05367063784660964,-0.07076655011321176,-0.008448629621238268,-0.1380041360645965
NBIX,2021-05-05,neg,0.11074093768663218,0.007791245704001248,0.009370404516108266,0.043274655708559706
RIGL,2021-05-05,pos,-0.03430626093109135,-0.020898672470405888,-0.021491190142697292,0.14479692558317625
AMPE,2021-05-05,pos,0.14159293092908865,0.04777695944560634,-0.08294253506439286,-0.014307912887443486
UTHR,2021-05-05,pos,0.25174816534052624,0.022219191478363598,0.015217932465968254,-0.10018042533426286
LPCN,2021-05-06,pos,-0.07710977146367837,0.05026063545904025,-0.0009397683658871614,-0.11458830015825505
APRE,2021-05-06,neg,-0.08896445678989284,-0.011638888640529643,-0.010199128937183666,0.10301141305631933
REGN,2021-05-06,pos,0.03539772627380966,0.07329756607288207,0.028331901497688605,0.03772414807032032
EXEL,2021-05-06,pos,0.08662351299806392,0.049036040947851856,0.04552340931046173,-0.10784413507675294
BIVI,2021-05-10,pos,-0.013875865813757216,-0.06323044134939604,-0.012232123527264882,-0.021203456858958525
BTAI,2021-05-10,pos,-0.22352111540315622,-0.018974285772615396,0.09900882530864674,0.0716419248959701
PLX,2021-05-14,pos,-0.32321016791632085,-0.015496415710442246,-0.02637714026973481,-0.33115357218485764
OTLK,2021-05-14,pos,0.023878090293540044,-0.06999015203632242,0.11492057400802747,0.06435474088063842
DARE,2021-05-17,pos,-0.1745672296523728,-0.022918957382159988,0.0504000199363599,-0.07011465014020102
APVO,2021-05-26,pos,0.04075885602130924,0.006725859572550341,-0.05424556334546082,-0.07276292123248052
EQ,2021-06-11,pos,0.12790165080311877,-0.06383152294835548,-0.1572836363674608,-0.024078253286916595
AGIO,2021-06-11,pos,0.13571202050130715,-0.03856688268348574,-0.025729970620614218,0.017760838315597383
LPCN,2021-06-14,pos,-0.07838158310289334,0.022170540852465948,0.010279954508140676,0.028892789591179913
AXSM,2021-06-15,pos,0.10194156711558033,0.008061106897239156,-0.005676201339402276,-0.08510183808710714
CRBP,2021-06-24,neg,0.23727997290954272,-0.03889283450689085,-0.08357620502296914,-0.20113955461465016
DARE,2021-06-30,pos,0.012070645873455632,0.10566905365143509,0.050560800142205764,-0.04547829265878178
MBRX,2021-07-13,pos,-0.07441247825045405,0.027366655132267326,0.008534186889629147,-0.11474114702054372
CYTK,2021-07-19,pos,-0.12813203665825545,0.04466815890293585,0.3925403974102095,0.12363062795196722
MCRB,2021-07-22,neg,0.08651966041950487,-0.0063977375648969215,-1.0071322403845784,-0.13957438033951863
PFE,2021-07-28,pos,0.08265984512567215,0.08342213010036126,0.007622065377035803,0.07325628457385758
AGIO,2021-07-29,pos,-0.08699827032544816,-0.017332906253610503,-0.008071548335993661,-0.13106077039251085
CYTK,2021-08-02,pos,0.3296279871801544,0.05769345668443826,-0.040417356262454796,0.07161224271273126
ALNY,2021-08-03,pos,0.08098115597433697,3.301539677025289e-05,0.023333292851137166,0.031121454196023635
LLY,2021-08-03,pos,0.19110923333918794,0.004627057946735569,0.055373816526627095,-0.07526318793333076
MCRB,2021-08-03,neg,-1.0376989196872035,-0.020416120909840352,0.0015030974896763638,-0.1632588990122148
INCY,2021-08-03,pos,-0.012464902409881518,0.019824214768854098,-0.021500678210172097,-0.07348403749735777
RIGL,2021-08-03,pos,0.04402637219554517,-0.017596202001684436,-0.08186922375079586,-0.04383993054377333
UTHR,2021-08-04,pos,0.08610050275974945,-0.006705667636245138,0.09132277972154856,-0.006769443341566372
ARQT,2021-08-05,neg,-0.04422486674851411,-0.12544976117815976,0.011016184217734537,-0.03751200627245854
CYTK,2021-08-05,pos,0.3475717754118226,0.008056359778563227,0.055610269910951526,-0.018028904372141774
DARE,2021-08-09,pos,0.19394578560928988,-0.020520567821570523,0.042973315842590676,-0.018494743456954676
ATHXQ,2021-08-09,pos,0.12852385857975612,0.004997636274650663,0.006383806929454394,-0.03521610530518382
EQ,2021-08-10,pos,0.10015500343494521,0.000611956699134053,0.04130736689058523,-0.1157792061781262
RIGL,2021-08-13,pos,-0.06847992867884889,0.08458405446031003,-0.08605968283362708,-0.020020807616777603
CYTK,2021-08-19,pos,0.5302518182659708,-0.02787465479022133,0.0059289262781523355,0.01906763267588074
TBPH,2021-08-23,neg,0.07564445508912554,0.04011235460154161,-0.464069867484024,-0.2828274506857207
LPCN,2021-08-25,pos,0.13689002057741817,-0.05632332566457787,-0.05739607928194701,-0.21366497590009237
CYTK,2021-09-01,pos,0.09022667589806765,0.0030197955315340863,-0.010854747784036611,0.14669482009897505
SUPN,2021-09-03,pos,-0.06209638293836006,0.010805381426013838,0.008477722868573512,0.05654934569797776
DARE,2021-09-09,pos,0.11511345681540863,-0.020102551811315372,-0.013549125838787646,0.030351178007957724
ATYR,2021-09-13,pos,0.11164542348302153,0.01675524514199145,0.5170628256180962,0.08449956871674269
TBPH,2021-09-15,neg,-0.5293746731874882,-0.05233104919405873,-0.1741839592164771,0.17521993407479686
DARE,2021-09-30,pos,0.10025560519863408,-0.013083242435607545,0.0017899333147792795,-0.11551288318997743
CYTK,2021-10-01,pos,0.021385747205721728,0.11223009185099109,0.038029786796339504,-0.054341949948258694
XENE,2021-10-04,pos,-0.14292268471880343,0.03301748299911722,0.6741726669288655,0.05766852477327111
ZLAB,2021-10-19,pos,-0.30613026382025765,0.013800143037168588,-0.0008997069422820303,-0.101587071861716
BIIB,2021-10-20,pos,-0.07746971797432423,-0.045572915282172666,0.006434692520251417,-0.03739266581099354
ZLAB,2021-10-20,pos,-0.324089129488482,0.0019418995359528068,-0.016222861531741017,-0.08765409329236817
ALNY,2021-10-28,pos,0.13791059391118576,-0.05345791725262661,-0.20166075402351602,0.2333378699742914
MRK,2021-10-28,pos,0.1605389748693291,0.017715775482917806,0.05584091807802771,-0.03993290310806419
SPRO,2021-10-28,pos,-0.049146417787871766,-0.011002704833616317,0.050425664226323885,-0.08376606146359
EWTX,2021-10-28,pos,0.12062921802324977,-0.03503442196013573,-0.002620881319428836,0.27769434847576635
PFE,2021-11-02,pos,0.023002423918052184,-0.042178343470942625,-0.007902931944236968,0.38688299978184215
MGNX,2021-11-02,pos,-0.06981759675048638,0.0443530143812505,0.005912216792828495,-0.08662402788665435
PRAX,2021-11-03,pos,0.1012491279243024,-0.06997401330251485,0.00893368790082505,0.030874277792186433
REGN,2021-11-04,pos,0.0002787816714953095,-0.019186204966699982,-0.04289612723253633,0.2193351251313782
PHAT,2021-11-08,pos,-0.3037834583899355,-0.05876363930810413,0.0380039609030538,-0.06443352403931168
ZLAB,2021-11-09,pos,-0.0725854525920262,-0.1738537511036542,0.040975534137249525,-0.13406003105273445
LPCN,2021-11-10,pos,-0.03991196835339306,0.11161183624912807,0.00976202155058159,0.06105212105572022
MCRB,2021-11-10,neg,-0.03607685482126044,0.018995924132050312,0.11655007229368675,0.3841646883806229
XENE,2021-11-10,pos,0.7505238440864517,0.07518680126836141,-0.08826344451139256,-0.06005199691244201
SPRO,2021-11-10,pos,-0.1320243047187497,0.02535640402893824,-0.0022856508376514206,-0.06094333546410491
EWTX,2021-11-10,pos,0.05651398886830927,0.09455589444736745,-0.00017553192184083244,0.107563398490794
EQ,2021-11-10,pos,-0.05500411634686997,0.035939571202969756,-0.12760056884648763,-0.052734941756074294
ATHXQ,2021-11-15,pos,-0.05629258893956246,-0.10697841183879264,0.09955418920990766,-0.08799313909979967
ATAI,2021-11-15,pos,0.15258206302920652,-0.08181478283422772,-0.17855811864431415,-0.06823834741785406
BBIO,2021-11-18,pos,0.031693509191233815,-0.010760731293792958,-0.06953592834945477,0.053142660795097996
OTLC,2021-11-24,pos,0.013574024585298439,-0.05770816616840424,0.022019860149463,0.3624379758061871
IONS,2021-11-24,pos,-0.03245602388188118,-0.03918398812665247,-0.021099002000621425,0.10640689982404394
KRYS,2021-11-29,pos,0.13564061219561196,-0.23114234118930588,0.709136742483953,-0.11686012454033445
TGTX,2021-11-30,pos,-0.29079534886407865,0.01954959214263008,-0.372293688829775,0.1985424690875064
ZLAB,2021-12-03,pos,-0.20543652240988575,-0.055062098323162445,-0.06481899693408799,-0.04649018762878132
DARE,2021-12-08,pos,0.26974803208974274,0.19610983961467676,-0.07650867854577337,0.023331708217951164
AUPH,2021-12-09,pos,-0.33091252488894707,0.015351510669860957,0.025675909384325735,-0.001198800690241253
SRNE,2021-12-13,pos,-0.15382437187592313,0.16331419237828793,-0.005834067053780867,-0.21908788959472525
TVTX,2021-12-15,pos,0.0795370033595666,-0.020702883308218123,0.06305164235702643,0.02258504322723187
TBPH,2021-12-22,neg,0.32014111215008834,-0.011996344600375242,-0.023203197404003895,0.021752401653619913
PLX,2021-12-22,pos,-0.10694534708294426,-0.03904425312454676,0.06257058382476222,0.11297665952780767
BBIO,2021-12-27,neg,-0.0575335584509693,-0.0710915221565207,-1.0634666687093208,-0.05599536011405126
SPRO,2022-01-04,pos,-0.08175044213813898,0.0601513526372508,-0.04593911727769573,-0.06299571576856033
EWTX,2022-01-05,pos,-0.20906684904685724,0.04713064322307137,0.21648222602479894,-0.20219375262661554
ZLAB,2022-01-06,pos,-0.04386200234065285,-0.1383788381487263,0.03854532062212135,0.025511745136750807
AUPH,2022-01-07,pos,0.23078708422436645,-0.06981746583531567,-0.022003009189043965,0.03633419901937085
RIGL,2022-01-10,pos,-0.024468239535184733,0.030420095047025697,0.0070474529595889734,0.10746440030238258
DARE,2022-01-10,pos,0.20534202352028208,-0.04643160033014615,-0.020000432726352546,0.028490642454582993
TVTX,2022-01-10,pos,0.04900983048420571,0.019233621097750397,-0.014466664874593249,0.10812038756744302
MBRX,2022-01-18,pos,-0.0610858847719804,-0.00845697305733939,0.07209680313286082,-0.1806866859085403
SPRO,2022-01-25,pos,0.0486945781018111,-0.04287937888679183,0.013065524288613073,-0.24851399397918117
VRTX,2022-01-26,pos,0.26559888775743445,0.006644508308027319,0.07126883617755908,-0.031147563006736156
LPCN,2022-01-27,pos,0.030142041131645758,-0.0018003211597377167,0.07176933357134319,0.21357138537745168
IONS,2022-01-31,pos,0.21712806820925623,0.04795524141711338,-0.07471957319554168,0.14200373434275892
CYTK,2022-02-01,pos,0.007750553879664945,0.06299188185630245,0.012223258668344616,0.15831691159037753
MRK,2022-02-03,pos,0.356281855127631,-0.05393293241766983,-0.031370662170231434,0.06958778782983721
KPTI,2022-02-08,pos,0.4470610118672571,0.12180357481936177,-0.1645363392490058,-0.22477086669835167
PFE,2022-02-08,pos,0.1258785495507131,0.020595452760641564,-0.07535118449021105,0.04076967366521567
PHAT,2022-02-09,pos,0.077752301074689,-0.05203964289672269,0.11063945732098501,-0.1715416586031071
BMRA,2022-02-10,pos,0.2706800632253601,-0.01269986554319269,0.09014897365547192,-0.1038207152610573
ALNY,2022-02-10,pos,0.06696662713858359,-0.023306640280892132,0.03679573053206031,0.12578143253536656
DARE,2022-02-14,pos,-0.0214832312524047,0.02331957369690496,-0.06731877239998019,0.06540846029611469
RPRX,2022-02-15,pos,0.18944418069522406,-0.009768064832056389,0.004459269949449229,0.060593890840912934
ALKS,2022-02-16,pos,0.14705337914953365,0.005704446960264509,0.13792284463221893,0.03273382939184355
SPRO,2022-02-16,pos,-0.20195116905189092,-0.02730653299273822,-0.032802677175037154,-0.08463837394549767
RZLT,2022-02-22,pos,0.12240709110392722,-0.08338748699437182,-0.22200986934344535,0.0564002849066394
EWTX,2022-02-24,pos,-0.23055151733934842,-0.030753056708199278,0.06884435242358888,-0.302228663887814
BBIO,2022-02-24,neg,-0.3887575437907711,-0.07958918765708622,0.0197659384610942,0.2863425853131809
CYTK,2022-02-24,pos,0.11127523399247075,-0.051748476910241425,0.05694709101343198,0.05124423545129231
TVTX,2022-02-24,pos,0.10217349954958399,0.018006860561126548,-0.02504423950358836,-0.0855191213123061
AQST,2022-02-25,pos,-0.2737732080238572,-0.03698756447279328,0.10850047706856658,-0.0012501246672718125
OCUL,2022-02-28,pos,-0.13634058112294234,0.11456650097176335,0.00430814413792735,-0.10024739731530397
AVIR,2022-02-28,neg,-0.13953207243089305,0.06868685855248269,0.021967780814314386,0.07191593394327289
PHAT,2022-03-01,pos,0.3434206662183916,-0.04970522118362286,0.025896343426006663,-0.31786664225983596
RIGL,2022-03-01,pos,0.12236698013084357,0.048736548400301505,0.19726832434681807,-0.017095257307054634
ZLAB,2022-03-01,pos,0.20931045372871893,-0.06367498327516508,-0.03478572182925621,-0.19677935330801022
MCRB,2022-03-01,neg,0.15353066283112593,-0.037577197330270096,-0.0695689358106355,-0.039554792373539094
LIANY,2022-03-02,pos,0.0,0.0,0.0,0.0
DARE,2022-03-07,pos,-0.04141453576322096,0.0682934260213619,-0.05311255231845591,0.08399066391679044
GILD,2022-03-07,pos,-0.092177184486677,0.09217825697490012,-0.043219069568158464,-0.09919898345911404
SYRE,2022-03-08,pos,-0.5049701439805832,-0.04022948888475497,-0.05008624143888163,0.025108634387078332
